institution, ror, year, count, oa status 
"University of Glasgow",https://ror.org/00vtgdb53,2015,656,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2016,1491,closed
"University of Glasgow",https://ror.org/00vtgdb53,2016,1387,green
"University of Glasgow",https://ror.org/00vtgdb53,2016,891,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2016,778,gold
"University of Glasgow",https://ror.org/00vtgdb53,2016,710,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2017,1674,green
"University of Glasgow",https://ror.org/00vtgdb53,2017,1238,closed
"University of Glasgow",https://ror.org/00vtgdb53,2017,911,gold
"University of Glasgow",https://ror.org/00vtgdb53,2017,903,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2017,680,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2018,1800,green
"University of Glasgow",https://ror.org/00vtgdb53,2018,1343,closed
"University of Glasgow",https://ror.org/00vtgdb53,2018,986,gold
"University of Glasgow",https://ror.org/00vtgdb53,2018,920,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2018,813,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2019,1940,green
"University of Glasgow",https://ror.org/00vtgdb53,2019,1631,closed
"University of Glasgow",https://ror.org/00vtgdb53,2019,1246,gold
"University of Glasgow",https://ror.org/00vtgdb53,2019,968,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2019,813,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2020,2086,green
"University of Glasgow",https://ror.org/00vtgdb53,2020,1611,gold
"University of Glasgow",https://ror.org/00vtgdb53,2020,1597,closed
"University of Glasgow",https://ror.org/00vtgdb53,2020,1314,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2020,795,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2021,2132,green
"University of Glasgow",https://ror.org/00vtgdb53,2021,1642,gold
"University of Glasgow",https://ror.org/00vtgdb53,2021,1529,closed
"University of Glasgow",https://ror.org/00vtgdb53,2021,1456,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2021,829,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2022,1993,green
"University of Glasgow",https://ror.org/00vtgdb53,2022,1789,gold
"University of Glasgow",https://ror.org/00vtgdb53,2022,1641,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2022,1579,closed
"University of Glasgow",https://ror.org/00vtgdb53,2022,652,bronze
"University of Glasgow",https://ror.org/00vtgdb53,2023,2266,closed
"University of Glasgow",https://ror.org/00vtgdb53,2023,2067,hybrid
"University of Glasgow",https://ror.org/00vtgdb53,2023,1818,gold
"University of Glasgow",https://ror.org/00vtgdb53,2023,1020,green
"University of Glasgow",https://ror.org/00vtgdb53,2023,826,bronze
"University of Sheffield",https://ror.org/05krs5044,2000,1755,closed
"University of Sheffield",https://ror.org/05krs5044,2000,265,bronze
"University of Sheffield",https://ror.org/05krs5044,2000,160,green
"University of Sheffield",https://ror.org/05krs5044,2000,46,hybrid
"University of Sheffield",https://ror.org/05krs5044,2000,23,gold
"University of Sheffield",https://ror.org/05krs5044,2001,1852,closed
"University of Sheffield",https://ror.org/05krs5044,2001,321,bronze
"University of Sheffield",https://ror.org/05krs5044,2001,170,green
"University of Sheffield",https://ror.org/05krs5044,2001,51,hybrid
"University of Sheffield",https://ror.org/05krs5044,2001,33,gold
"University of Sheffield",https://ror.org/05krs5044,2002,2075,closed
"University of Sheffield",https://ror.org/05krs5044,2002,337,bronze
"University of Sheffield",https://ror.org/05krs5044,2002,243,green
"University of Sheffield",https://ror.org/05krs5044,2002,48,hybrid
"University of Sheffield",https://ror.org/05krs5044,2002,32,gold
"University of Sheffield",https://ror.org/05krs5044,2003,2188,closed
"University of Sheffield",https://ror.org/05krs5044,2003,310,bronze
"University of Sheffield",https://ror.org/05krs5044,2003,273,green
"University of Sheffield",https://ror.org/05krs5044,2003,61,hybrid
"University of Sheffield",https://ror.org/05krs5044,2003,39,gold
"University of Sheffield",https://ror.org/05krs5044,2004,2187,closed
"University of Sheffield",https://ror.org/05krs5044,2004,364,bronze
"University of Sheffield",https://ror.org/05krs5044,2004,342,green
"University of Sheffield",https://ror.org/05krs5044,2004,67,hybrid
"University of Sheffield",https://ror.org/05krs5044,2004,53,gold
"University of Sheffield",https://ror.org/05krs5044,2005,2440,closed
"University of Sheffield",https://ror.org/05krs5044,2005,425,bronze
"University of Sheffield",https://ror.org/05krs5044,2005,376,green
"University of Sheffield",https://ror.org/05krs5044,2005,70,hybrid
"University of Sheffield",https://ror.org/05krs5044,2005,60,gold
"University of Sheffield",https://ror.org/05krs5044,2006,2616,closed
"University of Sheffield",https://ror.org/05krs5044,2006,443,bronze
"University of Sheffield",https://ror.org/05krs5044,2006,412,green
"University of Sheffield",https://ror.org/05krs5044,2006,110,gold
"University of Sheffield",https://ror.org/05krs5044,2006,80,hybrid
"University of Sheffield",https://ror.org/05krs5044,2007,2599,closed
"University of Sheffield",https://ror.org/05krs5044,2007,486,green
"University of Sheffield",https://ror.org/05krs5044,2007,443,bronze
"University of Sheffield",https://ror.org/05krs5044,2007,108,gold
"University of Sheffield",https://ror.org/05krs5044,2007,86,hybrid
"University of Sheffield",https://ror.org/05krs5044,2008,2559,closed
"University of Sheffield",https://ror.org/05krs5044,2008,542,green
"University of Sheffield",https://ror.org/05krs5044,2008,481,bronze
"University of Sheffield",https://ror.org/05krs5044,2008,160,gold
"University of Sheffield",https://ror.org/05krs5044,2008,107,hybrid
"University of Sheffield",https://ror.org/05krs5044,2009,2631,closed
"University of Sheffield",https://ror.org/05krs5044,2009,566,green
"University of Sheffield",https://ror.org/05krs5044,2009,500,bronze
"University of Sheffield",https://ror.org/05krs5044,2009,173,gold
"University of Sheffield",https://ror.org/05krs5044,2009,125,hybrid
"University of Sheffield",https://ror.org/05krs5044,2010,2676,closed
"University of Sheffield",https://ror.org/05krs5044,2010,570,green
"University of Sheffield",https://ror.org/05krs5044,2010,514,bronze
"University of Sheffield",https://ror.org/05krs5044,2010,247,gold
"University of Sheffield",https://ror.org/05krs5044,2010,128,hybrid
"University of Sheffield",https://ror.org/05krs5044,2011,2790,closed
"University of Sheffield",https://ror.org/05krs5044,2011,574,bronze
"University of Sheffield",https://ror.org/05krs5044,2011,543,green
"University of Sheffield",https://ror.org/05krs5044,2011,256,gold
"University of Sheffield",https://ror.org/05krs5044,2011,188,hybrid
"University of Sheffield",https://ror.org/05krs5044,2012,2916,closed
"University of Sheffield",https://ror.org/05krs5044,2012,514,green
"University of Sheffield",https://ror.org/05krs5044,2012,495,bronze
"University of Sheffield",https://ror.org/05krs5044,2012,286,gold
"University of Sheffield",https://ror.org/05krs5044,2012,221,hybrid
"University of Sheffield",https://ror.org/05krs5044,2013,2911,closed
"University of Sheffield",https://ror.org/05krs5044,2013,680,green
"University of Sheffield",https://ror.org/05krs5044,2013,561,bronze
"University of Sheffield",https://ror.org/05krs5044,2013,368,gold
"University of Sheffield",https://ror.org/05krs5044,2013,324,hybrid
"University of Sheffield",https://ror.org/05krs5044,2014,2406,closed
"University of Sheffield",https://ror.org/05krs5044,2014,886,green
"University of Sheffield",https://ror.org/05krs5044,2014,570,bronze
"University of Sheffield",https://ror.org/05krs5044,2014,502,gold
"University of Sheffield",https://ror.org/05krs5044,2014,489,hybrid
"University of Sheffield",https://ror.org/05krs5044,2015,2097,closed
"University of Sheffield",https://ror.org/05krs5044,2015,1219,green
"University of Sheffield",https://ror.org/05krs5044,2015,708,gold
"University of Sheffield",https://ror.org/05krs5044,2015,687,hybrid
"University of Sheffield",https://ror.org/05krs5044,2015,557,bronze
"University of Sheffield",https://ror.org/05krs5044,2016,1794,closed
"University of Sheffield",https://ror.org/05krs5044,2016,1654,green
"University of Sheffield",https://ror.org/05krs5044,2016,885,hybrid
"University of Sheffield",https://ror.org/05krs5044,2016,770,gold
"University of Sheffield",https://ror.org/05krs5044,2016,664,bronze
"University of Sheffield",https://ror.org/05krs5044,2017,1871,green
"University of Sheffield",https://ror.org/05krs5044,2017,1574,closed
"University of Sheffield",https://ror.org/05krs5044,2017,984,hybrid
"University of Sheffield",https://ror.org/05krs5044,2017,865,gold
"University of Sheffield",https://ror.org/05krs5044,2017,614,bronze
"University of Sheffield",https://ror.org/05krs5044,2018,1893,green
"University of Sheffield",https://ror.org/05krs5044,2018,1664,closed
"University of Sheffield",https://ror.org/05krs5044,2018,920,gold
"University of Sheffield",https://ror.org/05krs5044,2018,911,hybrid
"University of Sheffield",https://ror.org/05krs5044,2018,634,bronze
"University of Sheffield",https://ror.org/05krs5044,2019,2040,green
"University of Sheffield",https://ror.org/05krs5044,2019,1573,closed
"University of Sheffield",https://ror.org/05krs5044,2019,1125,gold
"University of Sheffield",https://ror.org/05krs5044,2019,825,hybrid
"University of Sheffield",https://ror.org/05krs5044,2019,614,bronze
"University of Sheffield",https://ror.org/05krs5044,2020,1998,green
"University of Sheffield",https://ror.org/05krs5044,2020,1524,closed
"University of Sheffield",https://ror.org/05krs5044,2020,1324,gold
"University of Sheffield",https://ror.org/05krs5044,2020,1153,hybrid
"University of Sheffield",https://ror.org/05krs5044,2020,561,bronze
"University of Sheffield",https://ror.org/05krs5044,2021,1896,green
"University of Sheffield",https://ror.org/05krs5044,2021,1593,closed
"University of Sheffield",https://ror.org/05krs5044,2021,1478,gold
"University of Sheffield",https://ror.org/05krs5044,2021,1338,hybrid
"University of Sheffield",https://ror.org/05krs5044,2021,524,bronze
"University of Sheffield",https://ror.org/05krs5044,2022,1599,closed
"University of Sheffield",https://ror.org/05krs5044,2022,1525,gold
"University of Sheffield",https://ror.org/05krs5044,2022,1513,green
"University of Sheffield",https://ror.org/05krs5044,2022,1437,hybrid
"University of Sheffield",https://ror.org/05krs5044,2022,377,bronze
"University of Sheffield",https://ror.org/05krs5044,2023,1842,hybrid
"University of Sheffield",https://ror.org/05krs5044,2023,1818,closed
"University of Sheffield",https://ror.org/05krs5044,2023,1391,gold
"University of Sheffield",https://ror.org/05krs5044,2023,709,green
"University of Sheffield",https://ror.org/05krs5044,2023,620,bronze
"University of Southampton",https://ror.org/01ryk1543,2000,1530,closed
"University of Southampton",https://ror.org/01ryk1543,2000,269,green
"University of Southampton",https://ror.org/01ryk1543,2000,219,bronze
"University of Southampton",https://ror.org/01ryk1543,2000,30,hybrid
"University of Southampton",https://ror.org/01ryk1543,2000,29,gold
"University of Southampton",https://ror.org/01ryk1543,2001,1627,closed
"University of Southampton",https://ror.org/01ryk1543,2001,352,green
"University of Southampton",https://ror.org/01ryk1543,2001,255,bronze
"University of Southampton",https://ror.org/01ryk1543,2001,36,hybrid
"University of Southampton",https://ror.org/01ryk1543,2001,23,gold
"University of Southampton",https://ror.org/01ryk1543,2002,1851,closed
"University of Southampton",https://ror.org/01ryk1543,2002,524,green
"University of Southampton",https://ror.org/01ryk1543,2002,269,bronze
"University of Southampton",https://ror.org/01ryk1543,2002,42,hybrid
"University of Southampton",https://ror.org/01ryk1543,2002,30,gold
"University of Southampton",https://ror.org/01ryk1543,2003,1915,closed
"University of Southampton",https://ror.org/01ryk1543,2003,518,green
"University of Southampton",https://ror.org/01ryk1543,2003,328,bronze
"University of Southampton",https://ror.org/01ryk1543,2003,28,gold
"University of Southampton",https://ror.org/01ryk1543,2003,27,hybrid
"University of Southampton",https://ror.org/01ryk1543,2004,1927,closed
"University of Southampton",https://ror.org/01ryk1543,2004,523,green
"University of Southampton",https://ror.org/01ryk1543,2004,328,bronze
"University of Southampton",https://ror.org/01ryk1543,2004,74,gold
"University of Southampton",https://ror.org/01ryk1543,2004,61,hybrid
"University of Southampton",https://ror.org/01ryk1543,2005,2041,closed
"University of Southampton",https://ror.org/01ryk1543,2005,633,green
"University of Southampton",https://ror.org/01ryk1543,2005,360,bronze
"University of Southampton",https://ror.org/01ryk1543,2005,69,hybrid
"University of Southampton",https://ror.org/01ryk1543,2005,65,gold
"University of Southampton",https://ror.org/01ryk1543,2006,2168,closed
"University of Southampton",https://ror.org/01ryk1543,2006,779,green
"University of Southampton",https://ror.org/01ryk1543,2006,418,bronze
"University of Southampton",https://ror.org/01ryk1543,2006,75,gold
"University of Southampton",https://ror.org/01ryk1543,2006,69,hybrid
"University of Southampton",https://ror.org/01ryk1543,2007,2233,closed
"University of Southampton",https://ror.org/01ryk1543,2007,803,green
"University of Southampton",https://ror.org/01ryk1543,2007,363,bronze
"University of Southampton",https://ror.org/01ryk1543,2007,98,gold
"University of Southampton",https://ror.org/01ryk1543,2007,98,hybrid
"University of Southampton",https://ror.org/01ryk1543,2008,2116,closed
"University of Southampton",https://ror.org/01ryk1543,2008,886,green
"University of Southampton",https://ror.org/01ryk1543,2008,412,bronze
"University of Southampton",https://ror.org/01ryk1543,2008,140,gold
"University of Southampton",https://ror.org/01ryk1543,2008,89,hybrid
"University of Southampton",https://ror.org/01ryk1543,2009,2234,closed
"University of Southampton",https://ror.org/01ryk1543,2009,911,green
"University of Southampton",https://ror.org/01ryk1543,2009,457,bronze
"University of Southampton",https://ror.org/01ryk1543,2009,195,gold
"University of Southampton",https://ror.org/01ryk1543,2009,130,hybrid
"University of Southampton",https://ror.org/01ryk1543,2010,2503,closed
"University of Southampton",https://ror.org/01ryk1543,2010,991,green
"University of Southampton",https://ror.org/01ryk1543,2010,514,bronze
"University of Southampton",https://ror.org/01ryk1543,2010,255,gold
"University of Southampton",https://ror.org/01ryk1543,2010,152,hybrid
"University of Southampton",https://ror.org/01ryk1543,2011,2642,closed
"University of Southampton",https://ror.org/01ryk1543,2011,1051,green
"University of Southampton",https://ror.org/01ryk1543,2011,590,bronze
"University of Southampton",https://ror.org/01ryk1543,2011,266,gold
"University of Southampton",https://ror.org/01ryk1543,2011,154,hybrid
"University of Southampton",https://ror.org/01ryk1543,2012,2573,closed
"University of Southampton",https://ror.org/01ryk1543,2012,1011,green
"University of Southampton",https://ror.org/01ryk1543,2012,586,bronze
"University of Southampton",https://ror.org/01ryk1543,2012,324,gold
"University of Southampton",https://ror.org/01ryk1543,2012,270,hybrid
"University of Southampton",https://ror.org/01ryk1543,2013,2763,closed
"University of Southampton",https://ror.org/01ryk1543,2013,1254,green
"University of Southampton",https://ror.org/01ryk1543,2013,748,bronze
"University of Southampton",https://ror.org/01ryk1543,2013,501,gold
"University of Southampton",https://ror.org/01ryk1543,2013,334,hybrid
"University of Southampton",https://ror.org/01ryk1543,2014,2496,closed
"University of Southampton",https://ror.org/01ryk1543,2014,1481,green
"University of Southampton",https://ror.org/01ryk1543,2014,646,bronze
"University of Southampton",https://ror.org/01ryk1543,2014,618,gold
"University of Southampton",https://ror.org/01ryk1543,2014,403,hybrid
"University of Southampton",https://ror.org/01ryk1543,2015,2402,closed
"University of Southampton",https://ror.org/01ryk1543,2015,1653,green
"University of Southampton",https://ror.org/01ryk1543,2015,834,gold
"University of Southampton",https://ror.org/01ryk1543,2015,720,bronze
"University of Southampton",https://ror.org/01ryk1543,2015,623,hybrid
"University of Southampton",https://ror.org/01ryk1543,2016,2127,green
"University of Southampton",https://ror.org/01ryk1543,2016,1867,closed
"University of Southampton",https://ror.org/01ryk1543,2016,1206,bronze
"University of Southampton",https://ror.org/01ryk1543,2016,930,gold
"University of Southampton",https://ror.org/01ryk1543,2016,793,hybrid
"University of Southampton",https://ror.org/01ryk1543,2017,2179,green
"University of Southampton",https://ror.org/01ryk1543,2017,1489,closed
"University of Southampton",https://ror.org/01ryk1543,2017,1116,gold
"University of Southampton",https://ror.org/01ryk1543,2017,819,hybrid
"University of Southampton",https://ror.org/01ryk1543,2017,730,bronze
"University of Southampton",https://ror.org/01ryk1543,2018,2129,green
"University of Southampton",https://ror.org/01ryk1543,2018,1621,closed
"University of Southampton",https://ror.org/01ryk1543,2018,1113,gold
"University of Southampton",https://ror.org/01ryk1543,2018,882,hybrid
"University of Southampton",https://ror.org/01ryk1543,2018,752,bronze
"University of Southampton",https://ror.org/01ryk1543,2019,2066,green
"University of Southampton",https://ror.org/01ryk1543,2019,1535,closed
"University of Southampton",https://ror.org/01ryk1543,2019,1286,gold
"University of Southampton",https://ror.org/01ryk1543,2019,881,hybrid
"University of Southampton",https://ror.org/01ryk1543,2019,664,bronze
"University of Southampton",https://ror.org/01ryk1543,2020,2393,green
"University of Southampton",https://ror.org/01ryk1543,2020,1472,closed
"University of Southampton",https://ror.org/01ryk1543,2020,1391,gold
"University of Southampton",https://ror.org/01ryk1543,2020,1078,hybrid
"University of Southampton",https://ror.org/01ryk1543,2020,608,bronze
"University of Southampton",https://ror.org/01ryk1543,2021,2250,green
"University of Southampton",https://ror.org/01ryk1543,2021,1598,gold
"University of Southampton",https://ror.org/01ryk1543,2021,1473,closed
"University of Southampton",https://ror.org/01ryk1543,2021,1182,hybrid
"University of Southampton",https://ror.org/01ryk1543,2021,588,bronze
"University of Southampton",https://ror.org/01ryk1543,2022,1781,green
"University of Southampton",https://ror.org/01ryk1543,2022,1610,gold
"University of Southampton",https://ror.org/01ryk1543,2022,1448,closed
"University of Southampton",https://ror.org/01ryk1543,2022,1357,hybrid
"University of Southampton",https://ror.org/01ryk1543,2022,385,bronze
"University of Southampton",https://ror.org/01ryk1543,2023,1992,closed
"University of Southampton",https://ror.org/01ryk1543,2023,1709,hybrid
"University of Southampton",https://ror.org/01ryk1543,2023,1459,gold
"University of Southampton",https://ror.org/01ryk1543,2023,821,green
"University of Southampton",https://ror.org/01ryk1543,2023,557,bronze
"Newcastle University",https://ror.org/01kj2bm70,2000,1200,closed
"Newcastle University",https://ror.org/01kj2bm70,2000,246,bronze
"Newcastle University",https://ror.org/01kj2bm70,2000,108,green
"Newcastle University",https://ror.org/01kj2bm70,2000,38,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2000,25,gold
"Newcastle University",https://ror.org/01kj2bm70,2001,1179,closed
"Newcastle University",https://ror.org/01kj2bm70,2001,225,bronze
"Newcastle University",https://ror.org/01kj2bm70,2001,108,green
"Newcastle University",https://ror.org/01kj2bm70,2001,42,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2001,15,gold
"Newcastle University",https://ror.org/01kj2bm70,2002,1420,closed
"Newcastle University",https://ror.org/01kj2bm70,2002,231,bronze
"Newcastle University",https://ror.org/01kj2bm70,2002,109,green
"Newcastle University",https://ror.org/01kj2bm70,2002,42,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2002,21,gold
"Newcastle University",https://ror.org/01kj2bm70,2003,1303,closed
"Newcastle University",https://ror.org/01kj2bm70,2003,254,bronze
"Newcastle University",https://ror.org/01kj2bm70,2003,114,green
"Newcastle University",https://ror.org/01kj2bm70,2003,50,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2003,20,gold
"Newcastle University",https://ror.org/01kj2bm70,2004,1330,closed
"Newcastle University",https://ror.org/01kj2bm70,2004,295,bronze
"Newcastle University",https://ror.org/01kj2bm70,2004,119,green
"Newcastle University",https://ror.org/01kj2bm70,2004,60,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2004,28,gold
"Newcastle University",https://ror.org/01kj2bm70,2005,1594,closed
"Newcastle University",https://ror.org/01kj2bm70,2005,277,bronze
"Newcastle University",https://ror.org/01kj2bm70,2005,164,green
"Newcastle University",https://ror.org/01kj2bm70,2005,65,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2005,51,gold
"Newcastle University",https://ror.org/01kj2bm70,2006,1732,closed
"Newcastle University",https://ror.org/01kj2bm70,2006,301,bronze
"Newcastle University",https://ror.org/01kj2bm70,2006,199,green
"Newcastle University",https://ror.org/01kj2bm70,2006,68,gold
"Newcastle University",https://ror.org/01kj2bm70,2006,61,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2007,1790,closed
"Newcastle University",https://ror.org/01kj2bm70,2007,339,bronze
"Newcastle University",https://ror.org/01kj2bm70,2007,221,green
"Newcastle University",https://ror.org/01kj2bm70,2007,104,gold
"Newcastle University",https://ror.org/01kj2bm70,2007,84,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2008,1838,closed
"Newcastle University",https://ror.org/01kj2bm70,2008,396,bronze
"Newcastle University",https://ror.org/01kj2bm70,2008,241,green
"Newcastle University",https://ror.org/01kj2bm70,2008,111,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2008,102,gold
"Newcastle University",https://ror.org/01kj2bm70,2009,1842,closed
"Newcastle University",https://ror.org/01kj2bm70,2009,413,bronze
"Newcastle University",https://ror.org/01kj2bm70,2009,316,green
"Newcastle University",https://ror.org/01kj2bm70,2009,142,gold
"Newcastle University",https://ror.org/01kj2bm70,2009,129,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2010,1955,closed
"Newcastle University",https://ror.org/01kj2bm70,2010,477,bronze
"Newcastle University",https://ror.org/01kj2bm70,2010,304,green
"Newcastle University",https://ror.org/01kj2bm70,2010,212,gold
"Newcastle University",https://ror.org/01kj2bm70,2010,155,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2011,2033,closed
"Newcastle University",https://ror.org/01kj2bm70,2011,518,bronze
"Newcastle University",https://ror.org/01kj2bm70,2011,365,green
"Newcastle University",https://ror.org/01kj2bm70,2011,222,gold
"Newcastle University",https://ror.org/01kj2bm70,2011,182,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2012,2123,closed
"Newcastle University",https://ror.org/01kj2bm70,2012,512,bronze
"Newcastle University",https://ror.org/01kj2bm70,2012,402,green
"Newcastle University",https://ror.org/01kj2bm70,2012,316,gold
"Newcastle University",https://ror.org/01kj2bm70,2012,227,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2013,2195,closed
"Newcastle University",https://ror.org/01kj2bm70,2013,528,bronze
"Newcastle University",https://ror.org/01kj2bm70,2013,523,green
"Newcastle University",https://ror.org/01kj2bm70,2013,372,gold
"Newcastle University",https://ror.org/01kj2bm70,2013,311,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2014,1901,closed
"Newcastle University",https://ror.org/01kj2bm70,2014,667,green
"Newcastle University",https://ror.org/01kj2bm70,2014,562,bronze
"Newcastle University",https://ror.org/01kj2bm70,2014,488,gold
"Newcastle University",https://ror.org/01kj2bm70,2014,448,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2015,1844,closed
"Newcastle University",https://ror.org/01kj2bm70,2015,801,green
"Newcastle University",https://ror.org/01kj2bm70,2015,608,bronze
"Newcastle University",https://ror.org/01kj2bm70,2015,564,gold
"Newcastle University",https://ror.org/01kj2bm70,2015,508,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2016,1636,closed
"Newcastle University",https://ror.org/01kj2bm70,2016,1073,green
"Newcastle University",https://ror.org/01kj2bm70,2016,714,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2016,706,gold
"Newcastle University",https://ror.org/01kj2bm70,2016,616,bronze
"Newcastle University",https://ror.org/01kj2bm70,2017,1558,closed
"Newcastle University",https://ror.org/01kj2bm70,2017,1342,green
"Newcastle University",https://ror.org/01kj2bm70,2017,919,gold
"Newcastle University",https://ror.org/01kj2bm70,2017,731,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2017,689,bronze
"Newcastle University",https://ror.org/01kj2bm70,2018,1706,closed
"Newcastle University",https://ror.org/01kj2bm70,2018,1422,green
"Newcastle University",https://ror.org/01kj2bm70,2018,947,gold
"Newcastle University",https://ror.org/01kj2bm70,2018,742,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2018,674,bronze
"Newcastle University",https://ror.org/01kj2bm70,2019,1889,closed
"Newcastle University",https://ror.org/01kj2bm70,2019,1248,green
"Newcastle University",https://ror.org/01kj2bm70,2019,1180,gold
"Newcastle University",https://ror.org/01kj2bm70,2019,711,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2019,574,bronze
"Newcastle University",https://ror.org/01kj2bm70,2020,1763,closed
"Newcastle University",https://ror.org/01kj2bm70,2020,1332,green
"Newcastle University",https://ror.org/01kj2bm70,2020,1293,gold
"Newcastle University",https://ror.org/01kj2bm70,2020,994,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2020,605,bronze
"Newcastle University",https://ror.org/01kj2bm70,2021,1578,green
"Newcastle University",https://ror.org/01kj2bm70,2021,1409,gold
"Newcastle University",https://ror.org/01kj2bm70,2021,1395,closed
"Newcastle University",https://ror.org/01kj2bm70,2021,1168,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2021,588,bronze
"Newcastle University",https://ror.org/01kj2bm70,2022,1543,gold
"Newcastle University",https://ror.org/01kj2bm70,2022,1412,closed
"Newcastle University",https://ror.org/01kj2bm70,2022,1289,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2022,1248,green
"Newcastle University",https://ror.org/01kj2bm70,2022,416,bronze
"Newcastle University",https://ror.org/01kj2bm70,2023,1674,closed
"Newcastle University",https://ror.org/01kj2bm70,2023,1631,hybrid
"Newcastle University",https://ror.org/01kj2bm70,2023,1488,gold
"Newcastle University",https://ror.org/01kj2bm70,2023,687,green
"Newcastle University",https://ror.org/01kj2bm70,2023,594,bronze
"University of Warwick",https://ror.org/01a77tt86,2000,1093,closed
"University of Warwick",https://ror.org/01a77tt86,2000,143,green
"University of Warwick",https://ror.org/01a77tt86,2000,118,bronze
"University of Warwick",https://ror.org/01a77tt86,2000,25,hybrid
"University of Warwick",https://ror.org/01a77tt86,2000,9,gold
"University of Warwick",https://ror.org/01a77tt86,2001,1091,closed
"University of Warwick",https://ror.org/01a77tt86,2001,150,green
"University of Warwick",https://ror.org/01a77tt86,2001,144,bronze
"University of Warwick",https://ror.org/01a77tt86,2001,30,hybrid
"University of Warwick",https://ror.org/01a77tt86,2001,15,gold
"University of Warwick",https://ror.org/01a77tt86,2002,1105,closed
"University of Warwick",https://ror.org/01a77tt86,2002,187,green
"University of Warwick",https://ror.org/01a77tt86,2002,139,bronze
"University of Warwick",https://ror.org/01a77tt86,2002,25,hybrid
"University of Warwick",https://ror.org/01a77tt86,2002,14,gold
"University of Warwick",https://ror.org/01a77tt86,2003,1315,closed
"University of Warwick",https://ror.org/01a77tt86,2003,211,green
"University of Warwick",https://ror.org/01a77tt86,2003,148,bronze
"University of Warwick",https://ror.org/01a77tt86,2003,23,hybrid
"University of Warwick",https://ror.org/01a77tt86,2003,16,gold
"University of Warwick",https://ror.org/01a77tt86,2004,1223,closed
"University of Warwick",https://ror.org/01a77tt86,2004,247,green
"University of Warwick",https://ror.org/01a77tt86,2004,188,bronze
"University of Warwick",https://ror.org/01a77tt86,2004,29,hybrid
"University of Warwick",https://ror.org/01a77tt86,2004,15,gold
"University of Warwick",https://ror.org/01a77tt86,2005,1256,closed
"University of Warwick",https://ror.org/01a77tt86,2005,303,green
"University of Warwick",https://ror.org/01a77tt86,2005,200,bronze
"University of Warwick",https://ror.org/01a77tt86,2005,40,gold
"University of Warwick",https://ror.org/01a77tt86,2005,36,hybrid
"University of Warwick",https://ror.org/01a77tt86,2006,1454,closed
"University of Warwick",https://ror.org/01a77tt86,2006,318,green
"University of Warwick",https://ror.org/01a77tt86,2006,221,bronze
"University of Warwick",https://ror.org/01a77tt86,2006,44,hybrid
"University of Warwick",https://ror.org/01a77tt86,2006,42,gold
"University of Warwick",https://ror.org/01a77tt86,2007,1591,closed
"University of Warwick",https://ror.org/01a77tt86,2007,428,green
"University of Warwick",https://ror.org/01a77tt86,2007,303,bronze
"University of Warwick",https://ror.org/01a77tt86,2007,61,gold
"University of Warwick",https://ror.org/01a77tt86,2007,53,hybrid
"University of Warwick",https://ror.org/01a77tt86,2008,1573,closed
"University of Warwick",https://ror.org/01a77tt86,2008,598,green
"University of Warwick",https://ror.org/01a77tt86,2008,316,bronze
"University of Warwick",https://ror.org/01a77tt86,2008,92,gold
"University of Warwick",https://ror.org/01a77tt86,2008,87,hybrid
"University of Warwick",https://ror.org/01a77tt86,2009,1666,closed
"University of Warwick",https://ror.org/01a77tt86,2009,656,green
