institution, ror, year, count, oa status 
Auckland University of Technology,https://ror.org/01zvqw119,2002,2,gold
Auckland University of Technology,https://ror.org/01zvqw119,2002,1,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2003,133,closed
Auckland University of Technology,https://ror.org/01zvqw119,2003,16,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2003,11,green
Auckland University of Technology,https://ror.org/01zvqw119,2003,2,gold
Auckland University of Technology,https://ror.org/01zvqw119,2003,1,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2004,163,closed
Auckland University of Technology,https://ror.org/01zvqw119,2004,25,green
Auckland University of Technology,https://ror.org/01zvqw119,2004,23,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2004,7,gold
Auckland University of Technology,https://ror.org/01zvqw119,2004,3,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2005,233,closed
Auckland University of Technology,https://ror.org/01zvqw119,2005,32,green
Auckland University of Technology,https://ror.org/01zvqw119,2005,31,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2005,2,gold
Auckland University of Technology,https://ror.org/01zvqw119,2005,2,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2006,277,closed
Auckland University of Technology,https://ror.org/01zvqw119,2006,45,green
Auckland University of Technology,https://ror.org/01zvqw119,2006,38,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2006,6,gold
Auckland University of Technology,https://ror.org/01zvqw119,2006,3,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2007,278,closed
Auckland University of Technology,https://ror.org/01zvqw119,2007,39,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2007,36,green
Auckland University of Technology,https://ror.org/01zvqw119,2007,8,gold
Auckland University of Technology,https://ror.org/01zvqw119,2007,6,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2008,342,closed
Auckland University of Technology,https://ror.org/01zvqw119,2008,50,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2008,42,green
Auckland University of Technology,https://ror.org/01zvqw119,2008,18,gold
Auckland University of Technology,https://ror.org/01zvqw119,2008,2,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2009,397,closed
Auckland University of Technology,https://ror.org/01zvqw119,2009,61,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2009,49,green
Auckland University of Technology,https://ror.org/01zvqw119,2009,13,gold
Auckland University of Technology,https://ror.org/01zvqw119,2009,7,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2010,469,closed
Auckland University of Technology,https://ror.org/01zvqw119,2010,68,green
Auckland University of Technology,https://ror.org/01zvqw119,2010,59,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2010,21,gold
Auckland University of Technology,https://ror.org/01zvqw119,2010,12,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2011,597,closed
Auckland University of Technology,https://ror.org/01zvqw119,2011,97,green
Auckland University of Technology,https://ror.org/01zvqw119,2011,74,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2011,45,gold
Auckland University of Technology,https://ror.org/01zvqw119,2011,13,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2012,543,closed
Auckland University of Technology,https://ror.org/01zvqw119,2012,98,green
Auckland University of Technology,https://ror.org/01zvqw119,2012,53,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2012,44,gold
Auckland University of Technology,https://ror.org/01zvqw119,2012,15,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2013,668,closed
Auckland University of Technology,https://ror.org/01zvqw119,2013,117,green
Auckland University of Technology,https://ror.org/01zvqw119,2013,78,gold
Auckland University of Technology,https://ror.org/01zvqw119,2013,76,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2013,26,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2014,565,closed
Auckland University of Technology,https://ror.org/01zvqw119,2014,137,green
Auckland University of Technology,https://ror.org/01zvqw119,2014,104,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2014,81,gold
Auckland University of Technology,https://ror.org/01zvqw119,2014,25,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2015,720,closed
Auckland University of Technology,https://ror.org/01zvqw119,2015,160,green
Auckland University of Technology,https://ror.org/01zvqw119,2015,144,gold
Auckland University of Technology,https://ror.org/01zvqw119,2015,99,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2015,42,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2016,803,closed
Auckland University of Technology,https://ror.org/01zvqw119,2016,211,green
Auckland University of Technology,https://ror.org/01zvqw119,2016,137,gold
Auckland University of Technology,https://ror.org/01zvqw119,2016,90,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2016,49,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2017,832,closed
Auckland University of Technology,https://ror.org/01zvqw119,2017,216,gold
Auckland University of Technology,https://ror.org/01zvqw119,2017,210,green
Auckland University of Technology,https://ror.org/01zvqw119,2017,99,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2017,56,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2018,848,closed
Auckland University of Technology,https://ror.org/01zvqw119,2018,240,gold
Auckland University of Technology,https://ror.org/01zvqw119,2018,208,green
Auckland University of Technology,https://ror.org/01zvqw119,2018,129,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2018,54,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2019,849,closed
Auckland University of Technology,https://ror.org/01zvqw119,2019,328,gold
Auckland University of Technology,https://ror.org/01zvqw119,2019,190,green
Auckland University of Technology,https://ror.org/01zvqw119,2019,99,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2019,77,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2020,862,closed
Auckland University of Technology,https://ror.org/01zvqw119,2020,360,gold
Auckland University of Technology,https://ror.org/01zvqw119,2020,224,green
Auckland University of Technology,https://ror.org/01zvqw119,2020,106,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2020,92,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2021,902,closed
Auckland University of Technology,https://ror.org/01zvqw119,2021,413,gold
Auckland University of Technology,https://ror.org/01zvqw119,2021,228,green
Auckland University of Technology,https://ror.org/01zvqw119,2021,190,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2021,139,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2022,660,closed
Auckland University of Technology,https://ror.org/01zvqw119,2022,488,gold
Auckland University of Technology,https://ror.org/01zvqw119,2022,284,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2022,179,green
Auckland University of Technology,https://ror.org/01zvqw119,2022,91,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2023,570,closed
Auckland University of Technology,https://ror.org/01zvqw119,2023,394,hybrid
Auckland University of Technology,https://ror.org/01zvqw119,2023,363,gold
Auckland University of Technology,https://ror.org/01zvqw119,2023,115,bronze
Auckland University of Technology,https://ror.org/01zvqw119,2023,98,green
AgResearch,https://ror.org/0124gwh94,2000,175,closed
AgResearch,https://ror.org/0124gwh94,2000,110,bronze
AgResearch,https://ror.org/0124gwh94,2000,9,green
AgResearch,https://ror.org/0124gwh94,2000,7,gold
AgResearch,https://ror.org/0124gwh94,2000,4,hybrid
AgResearch,https://ror.org/0124gwh94,2001,158,closed
AgResearch,https://ror.org/0124gwh94,2001,112,bronze
AgResearch,https://ror.org/0124gwh94,2001,7,green
AgResearch,https://ror.org/0124gwh94,2001,4,hybrid
AgResearch,https://ror.org/0124gwh94,2001,0,gold
AgResearch,https://ror.org/0124gwh94,2002,181,closed
AgResearch,https://ror.org/0124gwh94,2002,104,bronze
AgResearch,https://ror.org/0124gwh94,2002,10,green
AgResearch,https://ror.org/0124gwh94,2002,5,hybrid
AgResearch,https://ror.org/0124gwh94,2002,1,gold
AgResearch,https://ror.org/0124gwh94,2003,189,closed
AgResearch,https://ror.org/0124gwh94,2003,90,bronze
AgResearch,https://ror.org/0124gwh94,2003,30,hybrid
AgResearch,https://ror.org/0124gwh94,2003,12,green
AgResearch,https://ror.org/0124gwh94,2003,2,gold
AgResearch,https://ror.org/0124gwh94,2004,188,closed
AgResearch,https://ror.org/0124gwh94,2004,99,bronze
AgResearch,https://ror.org/0124gwh94,2004,13,hybrid
AgResearch,https://ror.org/0124gwh94,2004,8,green
AgResearch,https://ror.org/0124gwh94,2004,4,gold
AgResearch,https://ror.org/0124gwh94,2005,215,closed
AgResearch,https://ror.org/0124gwh94,2005,119,bronze
AgResearch,https://ror.org/0124gwh94,2005,9,gold
AgResearch,https://ror.org/0124gwh94,2005,6,green
AgResearch,https://ror.org/0124gwh94,2005,1,hybrid
AgResearch,https://ror.org/0124gwh94,2006,248,closed
AgResearch,https://ror.org/0124gwh94,2006,108,bronze
AgResearch,https://ror.org/0124gwh94,2006,24,hybrid
AgResearch,https://ror.org/0124gwh94,2006,14,green
AgResearch,https://ror.org/0124gwh94,2006,8,gold
AgResearch,https://ror.org/0124gwh94,2007,228,closed
AgResearch,https://ror.org/0124gwh94,2007,108,bronze
AgResearch,https://ror.org/0124gwh94,2007,52,hybrid
AgResearch,https://ror.org/0124gwh94,2007,29,green
AgResearch,https://ror.org/0124gwh94,2007,8,gold
AgResearch,https://ror.org/0124gwh94,2008,261,closed
AgResearch,https://ror.org/0124gwh94,2008,76,bronze
AgResearch,https://ror.org/0124gwh94,2008,17,green
AgResearch,https://ror.org/0124gwh94,2008,13,gold
AgResearch,https://ror.org/0124gwh94,2008,13,hybrid
AgResearch,https://ror.org/0124gwh94,2009,191,closed
AgResearch,https://ror.org/0124gwh94,2009,91,bronze
AgResearch,https://ror.org/0124gwh94,2009,21,green
AgResearch,https://ror.org/0124gwh94,2009,15,hybrid
AgResearch,https://ror.org/0124gwh94,2009,14,gold
AgResearch,https://ror.org/0124gwh94,2010,204,closed
AgResearch,https://ror.org/0124gwh94,2010,86,bronze
AgResearch,https://ror.org/0124gwh94,2010,19,green
AgResearch,https://ror.org/0124gwh94,2010,17,hybrid
AgResearch,https://ror.org/0124gwh94,2010,16,gold
AgResearch,https://ror.org/0124gwh94,2011,227,closed
AgResearch,https://ror.org/0124gwh94,2011,82,bronze
AgResearch,https://ror.org/0124gwh94,2011,36,hybrid
AgResearch,https://ror.org/0124gwh94,2011,26,gold
AgResearch,https://ror.org/0124gwh94,2011,22,green
AgResearch,https://ror.org/0124gwh94,2012,212,closed
AgResearch,https://ror.org/0124gwh94,2012,84,bronze
AgResearch,https://ror.org/0124gwh94,2012,26,hybrid
AgResearch,https://ror.org/0124gwh94,2012,23,gold
AgResearch,https://ror.org/0124gwh94,2012,10,green
AgResearch,https://ror.org/0124gwh94,2013,215,closed
AgResearch,https://ror.org/0124gwh94,2013,62,bronze
AgResearch,https://ror.org/0124gwh94,2013,47,gold
AgResearch,https://ror.org/0124gwh94,2013,32,hybrid
AgResearch,https://ror.org/0124gwh94,2013,12,green
AgResearch,https://ror.org/0124gwh94,2014,227,closed
AgResearch,https://ror.org/0124gwh94,2014,79,bronze
AgResearch,https://ror.org/0124gwh94,2014,50,gold
AgResearch,https://ror.org/0124gwh94,2014,26,green
AgResearch,https://ror.org/0124gwh94,2014,24,hybrid
AgResearch,https://ror.org/0124gwh94,2015,196,closed
AgResearch,https://ror.org/0124gwh94,2015,63,bronze
AgResearch,https://ror.org/0124gwh94,2015,57,hybrid
AgResearch,https://ror.org/0124gwh94,2015,50,gold
AgResearch,https://ror.org/0124gwh94,2015,43,green
AgResearch,https://ror.org/0124gwh94,2016,193,closed
AgResearch,https://ror.org/0124gwh94,2016,75,gold
AgResearch,https://ror.org/0124gwh94,2016,66,hybrid
AgResearch,https://ror.org/0124gwh94,2016,54,bronze
AgResearch,https://ror.org/0124gwh94,2016,48,green
AgResearch,https://ror.org/0124gwh94,2017,192,closed
AgResearch,https://ror.org/0124gwh94,2017,80,gold
AgResearch,https://ror.org/0124gwh94,2017,57,hybrid
AgResearch,https://ror.org/0124gwh94,2017,52,green
AgResearch,https://ror.org/0124gwh94,2017,47,bronze
AgResearch,https://ror.org/0124gwh94,2018,200,closed
AgResearch,https://ror.org/0124gwh94,2018,73,gold
AgResearch,https://ror.org/0124gwh94,2018,52,green
AgResearch,https://ror.org/0124gwh94,2018,50,hybrid
AgResearch,https://ror.org/0124gwh94,2018,47,bronze
AgResearch,https://ror.org/0124gwh94,2019,152,closed
AgResearch,https://ror.org/0124gwh94,2019,121,gold
AgResearch,https://ror.org/0124gwh94,2019,56,hybrid
AgResearch,https://ror.org/0124gwh94,2019,53,green
AgResearch,https://ror.org/0124gwh94,2019,22,bronze
AgResearch,https://ror.org/0124gwh94,2020,174,closed
AgResearch,https://ror.org/0124gwh94,2020,140,gold
AgResearch,https://ror.org/0124gwh94,2020,65,hybrid
AgResearch,https://ror.org/0124gwh94,2020,63,green
AgResearch,https://ror.org/0124gwh94,2020,32,bronze
AgResearch,https://ror.org/0124gwh94,2021,170,closed
AgResearch,https://ror.org/0124gwh94,2021,158,gold
AgResearch,https://ror.org/0124gwh94,2021,73,hybrid
AgResearch,https://ror.org/0124gwh94,2021,61,green
AgResearch,https://ror.org/0124gwh94,2021,27,bronze
AgResearch,https://ror.org/0124gwh94,2022,165,gold
AgResearch,https://ror.org/0124gwh94,2022,115,closed
AgResearch,https://ror.org/0124gwh94,2022,78,hybrid
AgResearch,https://ror.org/0124gwh94,2022,43,green
AgResearch,https://ror.org/0124gwh94,2022,12,bronze
AgResearch,https://ror.org/0124gwh94,2023,138,hybrid
AgResearch,https://ror.org/0124gwh94,2023,134,gold
AgResearch,https://ror.org/0124gwh94,2023,110,closed
AgResearch,https://ror.org/0124gwh94,2023,18,green
AgResearch,https://ror.org/0124gwh94,2023,12,bronze
Lincoln University,https://ror.org/04ps1r162,2000,122,closed
Lincoln University,https://ror.org/04ps1r162,2000,52,bronze
Lincoln University,https://ror.org/04ps1r162,2000,9,green
Lincoln University,https://ror.org/04ps1r162,2000,5,gold
Lincoln University,https://ror.org/04ps1r162,2000,2,hybrid
Lincoln University,https://ror.org/04ps1r162,2001,131,closed
Lincoln University,https://ror.org/04ps1r162,2001,32,bronze
Lincoln University,https://ror.org/04ps1r162,2001,14,green
Lincoln University,https://ror.org/04ps1r162,2001,1,gold
Lincoln University,https://ror.org/04ps1r162,2001,1,hybrid
Lincoln University,https://ror.org/04ps1r162,2002,88,closed
Lincoln University,https://ror.org/04ps1r162,2002,37,bronze
Lincoln University,https://ror.org/04ps1r162,2002,30,green
Lincoln University,https://ror.org/04ps1r162,2002,6,gold
Lincoln University,https://ror.org/04ps1r162,2002,0,hybrid
Lincoln University,https://ror.org/04ps1r162,2003,122,closed
Lincoln University,https://ror.org/04ps1r162,2003,28,bronze
Lincoln University,https://ror.org/04ps1r162,2003,15,green
Lincoln University,https://ror.org/04ps1r162,2003,6,hybrid
Lincoln University,https://ror.org/04ps1r162,2003,1,gold
Lincoln University,https://ror.org/04ps1r162,2004,140,closed
Lincoln University,https://ror.org/04ps1r162,2004,41,bronze
Lincoln University,https://ror.org/04ps1r162,2004,20,green
Lincoln University,https://ror.org/04ps1r162,2004,3,hybrid
Lincoln University,https://ror.org/04ps1r162,2004,1,gold
Lincoln University,https://ror.org/04ps1r162,2005,156,closed
Lincoln University,https://ror.org/04ps1r162,2005,27,bronze
Lincoln University,https://ror.org/04ps1r162,2005,27,green
Lincoln University,https://ror.org/04ps1r162,2005,3,gold
Lincoln University,https://ror.org/04ps1r162,2005,1,hybrid
Lincoln University,https://ror.org/04ps1r162,2006,140,closed
Lincoln University,https://ror.org/04ps1r162,2006,33,bronze
Lincoln University,https://ror.org/04ps1r162,2006,13,green
Lincoln University,https://ror.org/04ps1r162,2006,7,gold
Lincoln University,https://ror.org/04ps1r162,2006,4,hybrid
Lincoln University,https://ror.org/04ps1r162,2007,155,closed
Lincoln University,https://ror.org/04ps1r162,2007,27,green
Lincoln University,https://ror.org/04ps1r162,2007,26,bronze
Lincoln University,https://ror.org/04ps1r162,2007,5,gold
Lincoln University,https://ror.org/04ps1r162,2007,5,hybrid
Lincoln University,https://ror.org/04ps1r162,2008,186,closed
Lincoln University,https://ror.org/04ps1r162,2008,33,green
Lincoln University,https://ror.org/04ps1r162,2008,32,bronze
Lincoln University,https://ror.org/04ps1r162,2008,6,gold
Lincoln University,https://ror.org/04ps1r162,2008,3,hybrid
Lincoln University,https://ror.org/04ps1r162,2009,188,closed
Lincoln University,https://ror.org/04ps1r162,2009,38,bronze
Lincoln University,https://ror.org/04ps1r162,2009,31,green
Lincoln University,https://ror.org/04ps1r162,2009,5,hybrid
Lincoln University,https://ror.org/04ps1r162,2009,4,gold
Lincoln University,https://ror.org/04ps1r162,2010,204,closed
Lincoln University,https://ror.org/04ps1r162,2010,39,bronze
Lincoln University,https://ror.org/04ps1r162,2010,33,green
Lincoln University,https://ror.org/04ps1r162,2010,18,gold
Lincoln University,https://ror.org/04ps1r162,2010,10,hybrid
Lincoln University,https://ror.org/04ps1r162,2011,252,closed
Lincoln University,https://ror.org/04ps1r162,2011,38,bronze
Lincoln University,https://ror.org/04ps1r162,2011,26,green
Lincoln University,https://ror.org/04ps1r162,2011,19,gold
Lincoln University,https://ror.org/04ps1r162,2011,8,hybrid
Lincoln University,https://ror.org/04ps1r162,2012,231,closed
Lincoln University,https://ror.org/04ps1r162,2012,56,bronze
Lincoln University,https://ror.org/04ps1r162,2012,38,gold
Lincoln University,https://ror.org/04ps1r162,2012,25,green
Lincoln University,https://ror.org/04ps1r162,2012,16,hybrid
Lincoln University,https://ror.org/04ps1r162,2013,253,closed
Lincoln University,https://ror.org/04ps1r162,2013,58,bronze
Lincoln University,https://ror.org/04ps1r162,2013,43,green
Lincoln University,https://ror.org/04ps1r162,2013,33,gold
Lincoln University,https://ror.org/04ps1r162,2013,13,hybrid
Lincoln University,https://ror.org/04ps1r162,2014,225,closed
Lincoln University,https://ror.org/04ps1r162,2014,65,bronze
Lincoln University,https://ror.org/04ps1r162,2014,36,gold
Lincoln University,https://ror.org/04ps1r162,2014,30,green
Lincoln University,https://ror.org/04ps1r162,2014,17,hybrid
Lincoln University,https://ror.org/04ps1r162,2015,202,closed
Lincoln University,https://ror.org/04ps1r162,2015,60,gold
Lincoln University,https://ror.org/04ps1r162,2015,48,bronze
Lincoln University,https://ror.org/04ps1r162,2015,31,green
Lincoln University,https://ror.org/04ps1r162,2015,21,hybrid
Lincoln University,https://ror.org/04ps1r162,2016,242,closed
Lincoln University,https://ror.org/04ps1r162,2016,61,bronze
Lincoln University,https://ror.org/04ps1r162,2016,56,gold
Lincoln University,https://ror.org/04ps1r162,2016,49,hybrid
Lincoln University,https://ror.org/04ps1r162,2016,45,green
Lincoln University,https://ror.org/04ps1r162,2017,265,closed
Lincoln University,https://ror.org/04ps1r162,2017,77,gold
Lincoln University,https://ror.org/04ps1r162,2017,49,hybrid
Lincoln University,https://ror.org/04ps1r162,2017,45,green
Lincoln University,https://ror.org/04ps1r162,2017,38,bronze
Lincoln University,https://ror.org/04ps1r162,2018,238,closed
Lincoln University,https://ror.org/04ps1r162,2018,85,gold
Lincoln University,https://ror.org/04ps1r162,2018,56,green
Lincoln University,https://ror.org/04ps1r162,2018,44,bronze
Lincoln University,https://ror.org/04ps1r162,2018,44,hybrid
Lincoln University,https://ror.org/04ps1r162,2019,293,closed
Lincoln University,https://ror.org/04ps1r162,2019,115,gold
Lincoln University,https://ror.org/04ps1r162,2019,42,green
Lincoln University,https://ror.org/04ps1r162,2019,33,bronze
Lincoln University,https://ror.org/04ps1r162,2019,26,hybrid
Lincoln University,https://ror.org/04ps1r162,2020,246,closed
Lincoln University,https://ror.org/04ps1r162,2020,125,gold
Lincoln University,https://ror.org/04ps1r162,2020,40,green
Lincoln University,https://ror.org/04ps1r162,2020,40,hybrid
Lincoln University,https://ror.org/04ps1r162,2020,29,bronze
Lincoln University,https://ror.org/04ps1r162,2021,289,closed
Lincoln University,https://ror.org/04ps1r162,2021,161,gold
Lincoln University,https://ror.org/04ps1r162,2021,56,hybrid
Lincoln University,https://ror.org/04ps1r162,2021,51,green
Lincoln University,https://ror.org/04ps1r162,2021,25,bronze
Lincoln University,https://ror.org/04ps1r162,2022,210,closed
Lincoln University,https://ror.org/04ps1r162,2022,188,gold
Lincoln University,https://ror.org/04ps1r162,2022,59,hybrid
Lincoln University,https://ror.org/04ps1r162,2022,37,green
Lincoln University,https://ror.org/04ps1r162,2022,12,bronze
Lincoln University,https://ror.org/04ps1r162,2023,160,closed
Lincoln University,https://ror.org/04ps1r162,2023,136,hybrid
Lincoln University,https://ror.org/04ps1r162,2023,123,gold
Lincoln University,https://ror.org/04ps1r162,2023,32,bronze
Lincoln University,https://ror.org/04ps1r162,2023,19,green
Auckland City Hospital,https://ror.org/05e8jge82,2000,92,closed
Auckland City Hospital,https://ror.org/05e8jge82,2000,16,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2000,3,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2000,2,green
Auckland City Hospital,https://ror.org/05e8jge82,2000,0,gold
Auckland City Hospital,https://ror.org/05e8jge82,2001,65,closed
Auckland City Hospital,https://ror.org/05e8jge82,2001,11,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2001,2,green
Auckland City Hospital,https://ror.org/05e8jge82,2001,2,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2001,1,gold
Auckland City Hospital,https://ror.org/05e8jge82,2002,54,closed
Auckland City Hospital,https://ror.org/05e8jge82,2002,16,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2002,2,gold
Auckland City Hospital,https://ror.org/05e8jge82,2002,1,green
Auckland City Hospital,https://ror.org/05e8jge82,2002,0,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2003,81,closed
Auckland City Hospital,https://ror.org/05e8jge82,2003,21,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2003,7,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2003,3,gold
Auckland City Hospital,https://ror.org/05e8jge82,2003,1,green
Auckland City Hospital,https://ror.org/05e8jge82,2004,96,closed
Auckland City Hospital,https://ror.org/05e8jge82,2004,31,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2004,6,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2004,1,gold
Auckland City Hospital,https://ror.org/05e8jge82,2004,0,green
Auckland City Hospital,https://ror.org/05e8jge82,2005,105,closed
Auckland City Hospital,https://ror.org/05e8jge82,2005,35,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2005,6,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2005,5,green
Auckland City Hospital,https://ror.org/05e8jge82,2005,3,gold
Auckland City Hospital,https://ror.org/05e8jge82,2006,134,closed
Auckland City Hospital,https://ror.org/05e8jge82,2006,33,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2006,11,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2006,5,green
Auckland City Hospital,https://ror.org/05e8jge82,2006,4,gold
Auckland City Hospital,https://ror.org/05e8jge82,2007,157,closed
Auckland City Hospital,https://ror.org/05e8jge82,2007,48,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2007,14,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2007,7,green
Auckland City Hospital,https://ror.org/05e8jge82,2007,4,gold
Auckland City Hospital,https://ror.org/05e8jge82,2008,218,closed
Auckland City Hospital,https://ror.org/05e8jge82,2008,52,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2008,15,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2008,8,gold
Auckland City Hospital,https://ror.org/05e8jge82,2008,8,green
Auckland City Hospital,https://ror.org/05e8jge82,2009,176,closed
Auckland City Hospital,https://ror.org/05e8jge82,2009,58,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2009,13,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2009,10,gold
Auckland City Hospital,https://ror.org/05e8jge82,2009,8,green
Auckland City Hospital,https://ror.org/05e8jge82,2010,179,closed
Auckland City Hospital,https://ror.org/05e8jge82,2010,63,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2010,21,green
Auckland City Hospital,https://ror.org/05e8jge82,2010,12,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2010,10,gold
Auckland City Hospital,https://ror.org/05e8jge82,2011,193,closed
Auckland City Hospital,https://ror.org/05e8jge82,2011,64,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2011,23,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2011,20,gold
Auckland City Hospital,https://ror.org/05e8jge82,2011,13,green
Auckland City Hospital,https://ror.org/05e8jge82,2012,251,closed
Auckland City Hospital,https://ror.org/05e8jge82,2012,70,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2012,25,gold
Auckland City Hospital,https://ror.org/05e8jge82,2012,25,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2012,20,green
Auckland City Hospital,https://ror.org/05e8jge82,2013,287,closed
Auckland City Hospital,https://ror.org/05e8jge82,2013,104,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2013,28,gold
Auckland City Hospital,https://ror.org/05e8jge82,2013,24,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2013,20,green
Auckland City Hospital,https://ror.org/05e8jge82,2014,226,closed
Auckland City Hospital,https://ror.org/05e8jge82,2014,112,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2014,37,gold
Auckland City Hospital,https://ror.org/05e8jge82,2014,35,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2014,13,green
Auckland City Hospital,https://ror.org/05e8jge82,2015,222,closed
Auckland City Hospital,https://ror.org/05e8jge82,2015,101,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2015,36,gold
Auckland City Hospital,https://ror.org/05e8jge82,2015,26,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2015,18,green
Auckland City Hospital,https://ror.org/05e8jge82,2016,214,closed
Auckland City Hospital,https://ror.org/05e8jge82,2016,111,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2016,52,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2016,46,gold
Auckland City Hospital,https://ror.org/05e8jge82,2016,25,green
Auckland City Hospital,https://ror.org/05e8jge82,2017,227,closed
Auckland City Hospital,https://ror.org/05e8jge82,2017,121,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2017,58,gold
Auckland City Hospital,https://ror.org/05e8jge82,2017,38,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2017,36,green
Auckland City Hospital,https://ror.org/05e8jge82,2018,232,closed
Auckland City Hospital,https://ror.org/05e8jge82,2018,95,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2018,66,gold
Auckland City Hospital,https://ror.org/05e8jge82,2018,37,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2018,32,green
Auckland City Hospital,https://ror.org/05e8jge82,2019,275,closed
Auckland City Hospital,https://ror.org/05e8jge82,2019,112,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2019,75,gold
Auckland City Hospital,https://ror.org/05e8jge82,2019,55,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2019,39,green
Auckland City Hospital,https://ror.org/05e8jge82,2020,232,closed
Auckland City Hospital,https://ror.org/05e8jge82,2020,113,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2020,100,gold
Auckland City Hospital,https://ror.org/05e8jge82,2020,59,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2020,38,green
Auckland City Hospital,https://ror.org/05e8jge82,2021,204,closed
Auckland City Hospital,https://ror.org/05e8jge82,2021,95,bronze
Auckland City Hospital,https://ror.org/05e8jge82,2021,75,gold
Auckland City Hospital,https://ror.org/05e8jge82,2021,56,hybrid
Auckland City Hospital,https://ror.org/05e8jge82,2021,44,green
